Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000000419	Felis_catus	0.6274147883343455	0.2690284706640947	0.10832685804675603	0.028806484716373804
ENSG00000000419	Bos_taurus	0.9085993985529656	1.165430468195216	0.0405996294472446	0.014187333012399344
ENSG00000000419	Canis_lupus	0.17569217611779905	0.8065081944585304	0.03282496088585521	0.03674006482234915
ENSG00000000419	Equus_caballus	0.19842647275422784	0.46623433414771126	0.06521791008565574	0.04409813319355006
ENSG00000000419	Homo_sapiens	0.040953346992140406	0.11069118884116629	0.0358703732572203	0.04460419836871241
ENSG00000000419	Macaca_mulatta	0.16436899152163237	0.4721367412195095	0.10056517434573721	0.08958672409959217
ENSG00000000419	Monodelphis_domestica	0.4667089811443497	0.3731830610761199	0.03282086634333022	0.028690848179149332
ENSG00000000419	Sus_scrofa	0.22672816361794693	0.7072631246509349	0.020334557414857783	0.013237582356389756
ENSG00000000419	Oryctolagus_cuniculus	0.31344105594933647	0.8573282233361829	0.10354510377526124	0.0154404401987999
ENSG00000000419	Rattus_norvegicus	-0.1587901827703578	0.6478377714366889	0.08341244624245378	0.0851675628568697
ENSG00000000419	Ovis_aries	-0.9534029909625206	0.6610834888587573	0.035827697633012294	0.022936827247148427
ENSG00000001084	Felis_catus	-0.1714055244714733	-0.3081421135680693	0.24096102915183495	0.012773623493944238
ENSG00000001084	Bos_taurus	-1.491439863254231	-0.5527076035688537	0.01441718973583919	0.015499192626980672
ENSG00000001084	Canis_lupus	-0.3793624092054145	-0.278783496266161	0.011142505155220228	0.03099902576912476
ENSG00000001084	Equus_caballus	-0.20695429355916573	0.37348813525876	0.2358947067787083	0.07519671849249349
ENSG00000001084	Homo_sapiens	-0.6638782851211225	-0.3516716659310903	0.1501064430957256	0.017469855439012544
ENSG00000001084	Macaca_mulatta	-0.24699765488133069	0.4069972352802997	0.11830543704047063	0.0681298615783415
ENSG00000001084	Monodelphis_domestica	-0.49119507571753457	0.008079520818659952	0.048538237697796686	0.017888376676178156
ENSG00000001084	Sus_scrofa	-1.7532551831327332	-0.18814975967928638	0.04047817203031741	0.17651587715874323
ENSG00000001084	Oryctolagus_cuniculus	-0.34114354875038977	0.6457302028528948	0.03921759280010504	0.031096934042315744
ENSG00000001084	Rattus_norvegicus	-0.29854610169969986	0.24449770719785904	0.2316246487517737	0.06471404861773301
ENSG00000001084	Ovis_aries	-2.1550918312915086	-0.8965102370749717	0.021070184041073543	0.019649968636913047
ENSG00000002549	Felis_catus	1.6546306980776362	1.6770831257664798	0.06081013647015728	0.01627482495139633
ENSG00000002549	Bos_taurus	-0.16508369834258416	1.0887246383296083	0.026660119720004982	0.019861204528608276
ENSG00000002549	Canis_lupus	0.832361568853721	1.4067726223312798	0.004339421300554155	0.04283569869179657
ENSG00000002549	Equus_caballus	0.3843062555199068	1.5270375401476224	0.15238403519062435	0.15768359620515837
ENSG00000002549	Homo_sapiens	0.4838581384155081	1.17134803444096	0.09807956953981191	0.017963186684233478
ENSG00000002549	Macaca_mulatta	0.41227251180800295	1.1681194494832607	0.057217471175472705	0.08563720637764903
ENSG00000002549	Monodelphis_domestica	0.7177331593298621	1.6732630610393544	0.004425466176692415	0.016625173969159447
ENSG00000002549	Sus_scrofa	0.4751378095519003	1.287471962320154	0.06375066334971875	0.02495481815020237
ENSG00000002549	Oryctolagus_cuniculus	0.9733776879221553	0.9740298574337372	0.06840754118401338	0.00853289110507144
ENSG00000002549	Rattus_norvegicus	0.7746756332803609	1.4995206814220763	0.029974069366411737	0.06986271987867029
ENSG00000002549	Ovis_aries	-0.1397691109665256	1.139470826220498	0.01879693199424973	0.04641056512174134
ENSG00000002834	Felis_catus	1.5534516827863643	2.106584418018631	0.09140513505196533	0.008967841375606637
ENSG00000002834	Bos_taurus	2.3424769439719078	2.709000068413664	0.021254334986182327	0.040416659431424425
ENSG00000002834	Canis_lupus	0.9456875472526223	2.2091371982107204	0.006339124746552511	0.04677651729163911
ENSG00000002834	Equus_caballus	1.2760277479019375	1.8931721475130947	0.060839618620374444	0.050767416881414514
ENSG00000002834	Homo_sapiens	1.3483381716771023	2.240170018797636	0.06189511732975287	0.020156417631310923
ENSG00000002834	Macaca_mulatta	1.5646810570864331	2.2327573734442843	0.2025761252734995	0.04909989942037685
ENSG00000002834	Monodelphis_domestica	0.7950074318602219	1.4489199103188204	0.024325945172179828	0.021963875422209678
ENSG00000002834	Sus_scrofa	1.4076478908480388	1.9014393381550732	0.03591733990155574	0.016725042450671117
ENSG00000002834	Oryctolagus_cuniculus	1.048636971337582	1.5744416740256142	0.23149621401286036	0.02343979595816283
ENSG00000002834	Rattus_norvegicus	1.4745743155322169	1.7414571418282894	0.1420724921942338	0.0932645216237855
ENSG00000002834	Ovis_aries	1.9233524644701474	2.0828432637729497	0.016622418846045445	0.06365223759659216
ENSG00000003756	Felis_catus	0.2781079516086612	-1.1786498732266835	0.09522021975883543	0.02065596425863095
ENSG00000003756	Bos_taurus	0.08235655085597994	-1.7191814978330013	0.03205547327402798	0.07555993140975545
ENSG00000003756	Canis_lupus	-0.30567766691157316	-1.697500929432565	0.013927283314855942	0.0846835670883929
ENSG00000003756	Equus_caballus	0.01371791915884344	-0.7794176770138671	0.03299402253910531	0.0300548597117439
ENSG00000003756	Homo_sapiens	0.19392737177730662	-0.5624042953060929	0.01380634549482784	0.059700701248081335
ENSG00000003756	Macaca_mulatta	0.12336135900389834	-0.8895491529332729	0.1035897048198323	0.1031364656358223
ENSG00000003756	Monodelphis_domestica	-0.3445119599856791	-1.5569565817020052	0.06745770193049824	0.06270831906358451
ENSG00000003756	Sus_scrofa	0.3554034526567583	-0.7203661911402012	0.028197845247638964	0.04508162682396948
ENSG00000003756	Oryctolagus_cuniculus	0.13253923665791698	-1.0832891699818537	0.06844322316487687	0.01332962836306688
ENSG00000003756	Rattus_norvegicus	0.09005745417417878	-1.0705911962554857	0.07787657409224122	0.07146274543777183
ENSG00000003756	Ovis_aries	0.41742828908314417	-1.0638396895467042	0.026877314118747136	0.013252004494021077
ENSG00000004478	Felis_catus	-0.17796182602032917	1.21374592870003	0.08122068802972461	0.017801593103511235
ENSG00000004478	Bos_taurus	0.2811434804895906	0.9064426639459359	0.013786992524309793	0.03511799318541392
ENSG00000004478	Canis_lupus	0.5269014979104023	0.4794540024597942	0.010779226985801141	0.04571626416206849
ENSG00000004478	Equus_caballus	-0.05953017741279387	0.28833097949983155	0.029652228536281806	0.008043095579972329
ENSG00000004478	Homo_sapiens	0.4451890837296329	1.331618628156377	0.09344760224742542	0.03211127021386
ENSG00000004478	Macaca_mulatta	-0.13133288797148	0.37658229084155137	0.15785296232665122	0.2055682475724665
ENSG00000004478	Monodelphis_domestica	0.25687445372492657	1.1358818408663247	0.04477291111497511	0.020194515248561636
ENSG00000004478	Sus_scrofa	0.3694180245991996	1.035491987775774	0.029352340925890123	0.036627769332995545
ENSG00000004478	Oryctolagus_cuniculus	0.3143466357674905	0.8615795941162885	0.12704190273496527	0.025987623564638528
ENSG00000004478	Rattus_norvegicus	-0.1699733214803126	0.45183538557904307	0.04892192612425703	0.06449442415989083
ENSG00000004478	Ovis_aries	-6.885086224376284e-4	1.1808271066874607	0.03337019504684428	0.05663239643614557
ENSG00000004961	Felis_catus	-0.8996822734776209	-1.056383552168721	0.06675143611355781	0.06171647045813093
ENSG00000004961	Bos_taurus	-0.4590165287556199	-0.05014104574932604	0.03235138378623026	0.05518888315826746
ENSG00000004961	Canis_lupus	-0.8021453060903296	-1.0019728148758271	0.03540394530637015	0.029651077226013234
ENSG00000004961	Equus_caballus	-1.3041012858744316	-1.544829830239564	0.04757321016836195	0.03475105747931393
ENSG00000004961	Homo_sapiens	0.022059927468241924	-0.14166389325045614	0.032064964969585864	0.07384462994244315
ENSG00000004961	Macaca_mulatta	-0.8037635301395232	-0.28161251384577524	0.04319323321261819	0.14521714250825007
ENSG00000004961	Monodelphis_domestica	-1.4434647845362296	-1.4092479359592673	0.048207182031900095	0.04815431464390961
ENSG00000004961	Sus_scrofa	-0.8741325867745183	-1.1462682048809198	0.014008317393011779	0.05339251937860188
ENSG00000004961	Oryctolagus_cuniculus	0.2992322344666878	-0.7888901117900359	0.04297725767940534	0.02168228054922656
ENSG00000004961	Rattus_norvegicus	-1.0344378520522817	-0.8280375777907303	0.06210417692413002	0.06873645728132739
ENSG00000004961	Ovis_aries	-0.5871475890027168	-0.28344358344580856	0.0619366089039494	0.06265833546792755
ENSG00000005175	Felis_catus	-0.4286091484933057	-1.0612248238006152	0.13598022396234288	0.018143136642153217
ENSG00000005175	Bos_taurus	-0.5324384465232065	-0.7057435278319261	0.0333053636042544	0.015291822549608529
ENSG00000005175	Canis_lupus	-0.8990190648482205	-0.8704788118152271	0.018835842716525636	0.021903241332737428
ENSG00000005175	Equus_caballus	-0.20781262329487168	-0.5895080691533126	0.09886361676092244	0.01577519730295822
ENSG00000005175	Homo_sapiens	-0.06718796526970167	-0.37854292594005623	0.04722007651798379	0.028145549711705208
ENSG00000005175	Macaca_mulatta	-1.7900055722845318	-0.5979650460607675	0.05989336161203384	0.06957202075482137
ENSG00000005175	Monodelphis_domestica	-0.4717483634817705	-0.6396364163990161	0.033399067109097506	0.04480423050387355
ENSG00000005175	Sus_scrofa	-0.3320719647717856	-0.2828986891330415	0.02398452943821715	0.03329150090895944
ENSG00000005175	Oryctolagus_cuniculus	-0.36026429134798765	-0.14862470321674873	0.15286526052960223	0.01238478234287455
ENSG00000005175	Rattus_norvegicus	-0.7141570222171485	-0.7816347219406461	0.040636735715638375	0.015185990877168072
