ensembl_gene_id	agg_PGS
ENSG00000142611	4.105263157894737
ENSG00000157911	-0.6129032258064516
ENSG00000142655	2.588235294117647
ENSG00000149527	-0.5666666666666667
ENSG00000171621	0.47040193047281503
ENSG00000142583	0.36363636363636365
ENSG00000173614	-0.01818379790940769
ENSG00000204624	0.7377675840978593
ENSG00000142606	-0.012036871308394481
ENSG00000171729	-0.05143765549046265
ENSG00000157916	2.0363196125907987
ENSG00000157881	2.4444444444444446
ENSG00000048707	1.1695705610179294
ENSG00000162444	-0.2903225806451613
ENSG00000180758	-0.1
ENSG00000184677	1.078792584227367
ENSG00000131697	-0.130855986119144
ENSG00000197921	0.1919191919191919
ENSG00000204138	0.8843329253365974
ENSG00000090020	0.57332490518331225
ENSG00000158006	0.21453900709219859
ENSG00000196581	0.01591187270501836
ENSG00000169403	0.20414673046251994
ENSG00000171612	0.05726872246696035
ENSG00000188910	0.3715929203539823
ENSG00000189337	1.792332268370607
ENSG00000028137	-0.3613861386138614
ENSG00000130939	1.420757363253857
ENSG00000127472	0.09724264705882353
ENSG00000060656	0.44715447154471544
ENSG00000189280	0.18659116331096195
ENSG00000134698	0.8117206982543641
ENSG00000273274	0.7320659971305595
ENSG00000130940	1.5062504371320262
ENSG00000163879	0.41818181818181815
ENSG00000116954	1.1349206349206349
ENSG00000163873	1.058968058968059
ENSG00000117215	0.15789473684210525
ENSG00000044012	0.1951219512195122
ENSG00000179051	0.9703947368421053
ENSG00000126067	0.31382978723404253
ENSG00000276747	-0.58
ENSG00000159339	0.25
ENSG00000158315	0.03746308724832215
ENSG00000186973	-0.5729166666666666
ENSG00000146463	1.8461538461538463
ENSG00000142686	0.07387640449438203
ENSG00000117148	-0.06879844961240311
ENSG00000117000	3.3846153846153846
ENSG00000092853	0.10185185185185185
ENSG00000134697	-0.14347826086956522
ENSG00000187513	0.6607142857142857
ENSG00000116151	0.2857142857142857
ENSG00000006555	0.175
ENSG00000214114	1.5
ENSG00000116544	1.2203531774155445
ENSG00000117016	0.9925905846209453
ENSG00000163866	1.4636986301369863
ENSG00000162384	0.0423728813559322
ENSG00000162391	-0.4076923076923077
ENSG00000117859	3.3684210526315788
ENSG00000162396	-0.10851122058018609
ENSG00000162378	0.9303482587064676
ENSG00000243725	-0.8229166666666666
ENSG00000171872	-0.27586206896551724
ENSG00000162407	0.576782449725777
ENSG00000163877	0.2265625
ENSG00000157184	-0.775
ENSG00000198815	2.200066467264872
ENSG00000134744	1.6770708880923935
ENSG00000162385	-0.35
ENSG00000123080	2.9838709677419355
ENSG00000162598	-0.20370370370370372
ENSG00000162415	0.5725490196078431
ENSG00000162600	0.16145833333333331
ENSG00000116704	0.07407407407407407
ENSG00000157193	0.14240506329113925
ENSG00000116205	-0.08924629454430777
ENSG00000162607	0.8752779150197629
ENSG00000154027	0.46779661016949153
ENSG00000137960	0.2558139534883721
ENSG00000132855	0.9361702127659575
ENSG00000116675	0.5665024630541872
ENSG00000162433	0.275609756097561
ENSG00000213625	0.6842105263157895
ENSG00000158966	0.411525974025974
ENSG00000153898	-0.3008298755186722
ENSG00000117069	1.566326530612245
ENSG00000125703	0.9798053024026512
ENSG00000162618	0.13815789473684212
ENSG00000131233	0.46951754385964917
ENSG00000137941	0.5831317506750675
ENSG00000117174	-0.4463087248322148
ENSG00000184313	0.891159778045024
ENSG00000122420	0.5755307351077312
ENSG00000143013	1.9349315068493151
ENSG00000134748	0.13175675675675674
