Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000000419	Felis_catus	0.6274147883343455	0.2690284706640947	0.10832685804675604	0.0288064847163738
ENSG00000000419	Bos_taurus	0.9085993985529656	1.165430468195216	0.0405996294472446	0.01418733301239934
ENSG00000000419	Canis_lupus	0.17569217611779905	0.8065081944585304	0.03282496088585521	0.03674006482234915
ENSG00000000419	Equus_caballus	0.19842647275422784	0.46623433414771126	0.06521791008565574	0.04409813319355006
ENSG00000000419	Homo_sapiens	0.0409533469921404	0.11069118884116629	0.0358703732572203	0.04460419836871241
ENSG00000000419	Macaca_mulatta	0.16436899152163237	0.4721367412195095	0.1005651743457372	0.08958672409959217
ENSG00000000419	Monodelphis_domestica	0.4667089811443497	0.3731830610761199	0.03282086634333022	0.02869084817914933
ENSG00000000419	Sus_scrofa	0.22672816361794693	0.7072631246509349	0.02033455741485778	0.01323758235638975
ENSG00000000419	Oryctolagus_cuniculus	0.31344105594933647	0.8573282233361829	0.10354510377526124	0.0154404401987999
ENSG00000000419	Rattus_norvegicus	-0.1587901827703578	0.6478377714366889	0.08341244624245378	0.0851675628568697
ENSG00000000419	Ovis_aries	-0.9534029909625206	0.6610834888587573	0.03582769763301229	0.02293682724714842
ENSG00000005243	Felis_catus	1.3251661990366306	0.5637720845650929	0.0796905455263672	0.0250852369056058
ENSG00000005243	Bos_taurus	1.0452129363986555	0.6423033912264937	0.02289545336004058	0.02175792581380359
ENSG00000005243	Canis_lupus	1.2819140279928485	0.6419922282797338	0.02550495505962503	0.04467974078117581
ENSG00000005243	Equus_caballus	0.566271968052366	0.5763884175686714	0.06868218114583009	0.05074372289815925
ENSG00000005243	Homo_sapiens	0.9436011950737424	0.896474729360246	0.03685219444711259	0.00895944644735618
ENSG00000005243	Macaca_mulatta	1.2693806142772028	0.5125168454244404	0.21660414031458344	0.01496825962128547
ENSG00000005243	Monodelphis_domestica	0.8617525719466235	0.3104125368937968	0.01365521056170342	0.01045370284030102
ENSG00000005243	Sus_scrofa	1.657408227382246	0.6908913940528255	0.02560198382012675	0.01211675680995507
ENSG00000005243	Oryctolagus_cuniculus	0.7204218614822984	0.6448750594132732	0.2083731204589983	0.02208970239660339
ENSG00000005243	Rattus_norvegicus	1.4189379572286147	1.073884238971922	0.09434420929525494	0.05020411155498505
ENSG00000005243	Ovis_aries	1.5762885490945266	0.20739049492880815	0.02465347547939651	0.06712932724895154
ENSG00000009844	Felis_catus	-0.20034515959442523	0.7382911060714336	0.02844526195261879	0.01175739362100876
ENSG00000009844	Bos_taurus	-0.20286949376952937	0.9808909145328956	0.03808690957587202	0.11048019103291871
ENSG00000009844	Canis_lupus	-0.5393729209105251	0.5308336580899893	0.03740378155716489	0.03878160601116703
ENSG00000009844	Equus_caballus	-0.09538884623668764	0.5066260952919684	0.04016092848027239	0.04558453145536383
ENSG00000009844	Homo_sapiens	0.39719030131686056	0.8624913156032444	0.03879032615074754	0.02104911878496007
ENSG00000009844	Macaca_mulatta	-0.4294429779836613	1.057446686468481	0.06511030075754827	0.08641107616897092
ENSG00000009844	Monodelphis_domestica	0.07997214537701842	0.6432573380622131	0.03989897000855594	0.00134358204038506
ENSG00000009844	Sus_scrofa	0.1446654599020831	0.7567659343634127	0.03308410525513945	0.03213280231028755
ENSG00000009844	Oryctolagus_cuniculus	-0.20356545566160364	0.16559988013701354	0.07587133644042789	0.03563474021849332
ENSG00000009844	Rattus_norvegicus	0.2908767821000669	0.6936564850127073	0.05089471198771509	0.02655975611140068
ENSG00000009844	Ovis_aries	-0.09594619009948528	0.7650421306030054	0.02926009573444885	0.03699206887685313
ENSG00000037474	Felis_catus	-0.2565161517433224	0.23830063473320415	0.02356700068084455	0.01389928167190627
ENSG00000037474	Bos_taurus	0.08145719812430105	0.2640639793369963	0.0074848847536629	0.03035101386332082
