Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000005175	Felis_catus	-0.4286091484933057	-1.0612248238006152	0.13598022396234288	0.01814313664215321
ENSG00000005175	Bos_taurus	-0.5324384465232065	-0.7057435278319261	0.0333053636042544	0.01529182254960852
ENSG00000005175	Canis_lupus	-0.8990190648482205	-0.8704788118152271	0.01883584271652563	0.02190324133273742
ENSG00000005175	Equus_caballus	-0.20781262329487168	-0.5895080691533126	0.09886361676092244	0.01577519730295822
ENSG00000005175	Homo_sapiens	-0.06718796526970167	-0.37854292594005623	0.04722007651798379	0.0281455497117052
ENSG00000005175	Macaca_mulatta	-1.7900055722845318	-0.5979650460607675	0.05989336161203384	0.06957202075482137
ENSG00000005175	Monodelphis_domestica	-0.4717483634817705	-0.6396364163990161	0.0333990671090975	0.04480423050387355
ENSG00000005175	Sus_scrofa	-0.3320719647717856	-0.2828986891330415	0.02398452943821715	0.03329150090895944
ENSG00000005175	Oryctolagus_cuniculus	-0.36026429134798765	-0.14862470321674873	0.15286526052960225	0.01238478234287455
ENSG00000005175	Rattus_norvegicus	-0.7141570222171485	-0.7816347219406461	0.04063673571563837	0.01518599087716807
ENSG00000005175	Ovis_aries	-0.8164158012915795	-0.5822656980125857	0.00826552648255662	0.02673805365234319
ENSG00000005194	Felis_catus	0.0392028391275749	0.2618145975943093	0.07666810378513171	0.01793370831222684
ENSG00000005194	Bos_taurus	-0.7980394391066786	0.06540972695227637	0.03815230724537555	0.02020879331978116
ENSG00000005194	Canis_lupus	1.2661258539562423	0.492451444254535	0.028918830415126	0.0257116773527033
ENSG00000005194	Equus_caballus	-0.910265674934318	-0.6882903561449255	0.14203130711733003	0.1066863536557194
ENSG00000005194	Homo_sapiens	-0.00282339512202722	0.2165929636587455	0.06750009269054852	0.01570633269278422
ENSG00000005194	Macaca_mulatta	-0.21617211062550223	0.06634862791276351	0.04670908063235914	8.533615086472185e-4
ENSG00000005194	Monodelphis_domestica	0.3942112224849048	0.4425587256251779	0.02359507218378255	0.04237923743343603
ENSG00000005194	Sus_scrofa	-0.1700361092561864	0.21077264087858333	0.05408615190047582	0.0474716483179318
ENSG00000005194	Oryctolagus_cuniculus	-0.2883799186052812	-0.05911649200314901	0.1166182666426851	0.0225281464947595
ENSG00000005194	Rattus_norvegicus	-0.17439801626823595	-0.21122555580740493	0.06906629134522906	0.02653583670962545
ENSG00000005194	Ovis_aries	-0.34964377539819164	0.551383249698936	0.01694178497407328	0.02166229410468657
ENSG00000007168	Felis_catus	1.2154842621152868	1.3017457697027712	0.01776373545347537	0.04158676354672062
ENSG00000007168	Bos_taurus	1.2449373408019695	0.9776711434719472	0.00645589753657205	0.01225144011288734
ENSG00000007168	Canis_lupus	0.891940447733445	1.228118534774412	0.00590651655413971	0.02984628373440934
ENSG00000007168	Equus_caballus	1.1881620268294586	1.2158936378090743	0.01142228908418094	0.04975427317325315
ENSG00000007168	Homo_sapiens	1.1981586917634328	1.3062577424498254	0.02687605382881648	0.01671388011370342
ENSG00000007168	Macaca_mulatta	0.7742535007286975	0.7264978663535018	0.08176710598418568	0.08553445808810416
ENSG00000007168	Monodelphis_domestica	1.2342478716592664	0.9872814533785774	0.01581061810538092	0.02780150827274187
ENSG00000007168	Sus_scrofa	0.7792703891692924	1.0306666549652557	0.03014985622377895	0.00878807294268519
ENSG00000007168	Oryctolagus_cuniculus	1.0739695730141872	1.2289998844496608	0.05269261719332405	0.01724808502257591
ENSG00000007168	Rattus_norvegicus	0.8264051174021708	1.2071915580398869	0.04452756614578541	0.01387428317051019
ENSG00000007168	Ovis_aries	1.096769122924924	1.1172785965315828	0.00734027004388372	0.02998951000267566
ENSG00000021776	Felis_catus	-0.40972554973439385	-1.9621192437540764	0.04445681759701959	0.06298741664613097
ENSG00000021776	Bos_taurus	-0.35075267870527066	-2.1894816434461974	0.01641135383655187	0.02865510392390652
ENSG00000021776	Canis_lupus	-0.5315529791059154	-2.5037036147681526	0.03271348231452807	0.16519520030558857
ENSG00000021776	Equus_caballus	-0.1482138249632674	-1.0539624013840707	0.03764541992148877	0.01516066651995909
ENSG00000021776	Homo_sapiens	-0.738370928774713	-0.4544301997499583	0.08149217016247622	0.04649326899454942
ENSG00000021776	Macaca_mulatta	-0.4516910535423579	-0.7755663185581909	0.07593274023425288	0.02742188340072754
ENSG00000021776	Monodelphis_domestica	-0.5600300226625449	-0.7168211890139309	0.03664267257281135	0.03170433266127379
ENSG00000021776	Sus_scrofa	-0.7340104458978948	-0.7467779480217167	0.02756980699381196	0.04300544701779827
ENSG00000021776	Oryctolagus_cuniculus	-0.5189668267590342	-1.487100427672157	0.05133230555984802	0.0510848787265455
ENSG00000021776	Rattus_norvegicus	-0.2596677725862892	-0.08175804499624609	0.05605794387687263	0.01144032489109635
ENSG00000021776	Ovis_aries	-0.41260981714785167	-1.192766098124683	0.01242098120613773	0.10279762145836668
ENSG00000030066	Felis_catus	-1.2880140645520433	-0.1833572933322284	0.02804796099899571	0.02874643866683934
ENSG00000030066	Bos_taurus	-1.3367579996418344	-0.29313334175158956	0.04476687814954468	0.08232240413862647
ENSG00000030066	Canis_lupus	-1.6087542382119593	-0.32401182979640974	0.03918281971107532	0.034128310049766
ENSG00000030066	Equus_caballus	-1.116669010075002	0.9102677258469516	0.0452875587240121	0.716440041877347
ENSG00000030066	Homo_sapiens	-1.027676023425362	0.5041754101518999	0.02354634057184872	0.02576659681708259
ENSG00000030066	Macaca_mulatta	-0.9023130876686272	-0.08572624028198314	0.05471559523714856	0.07681863759994956
ENSG00000030066	Monodelphis_domestica	-0.5213914261005893	-0.37547246377633176	0.0201320030648777	0.01756713330475562
ENSG00000030066	Sus_scrofa	-1.5423065736329071	0.11169221702700434	0.03664721231077705	0.02044078050050661
ENSG00000030066	Oryctolagus_cuniculus	-1.1926381867601217	-0.08149412983406626	0.26656804811771967	0.02390588866203879
ENSG00000030066	Rattus_norvegicus	-1.558519087951188	0.16449353175654907	0.05774214302371824	0.16351765420120254
ENSG00000030066	Ovis_aries	-1.1386607224427998	-0.01398089394566633	0.00627159492145505	0.08542319995169993
ENSG00000039123	Felis_catus	0.01220646933048316	-0.4117186785596336	0.03281990023230136	0.00269906512234529
ENSG00000039123	Bos_taurus	-0.12594730439466578	-0.5319349914133304	0.01334312498251598	0.01961672855549463
ENSG00000039123	Canis_lupus	-0.7026830551387386	-0.47930165803635705	0.00758780754302294	0.04592345745903352
ENSG00000039123	Equus_caballus	-0.07657061556791296	0.01493456299461631	0.0819074013263609	0.02549052535328547
ENSG00000039123	Homo_sapiens	0.6331485860216178	0.6545809523198459	0.11100098356456203	0.02013054324388206
ENSG00000039123	Macaca_mulatta	-0.39317519670399936	0.33244893757704985	0.01676109246782307	0.10835121769111876
ENSG00000039123	Monodelphis_domestica	-0.4031909081191123	0.04521548049460166	0.0060709785272193	0.03430044238053772
ENSG00000039123	Sus_scrofa	0.03256974882160591	0.6862375072686692	0.01908482409182396	0.02690620091729914
ENSG00000039123	Oryctolagus_cuniculus	0.06330406044561249	-0.1033375036280275	0.06988879524878074	0.0337555487178717
ENSG00000039123	Rattus_norvegicus	-0.29825714655975494	-0.4753069796162688	0.01778388372024678	0.06512319154887461
ENSG00000039123	Ovis_aries	-0.3991604106634275	-0.14509113369403598	0.01449129836391649	0.04642405209962456
ENSG00000041357	Felis_catus	1.015701650978444	1.4860018095672665	0.04402478260474942	0.01607268017396007
ENSG00000041357	Bos_taurus	0.6026535169497038	1.3635091110787692	0.043185629702797	0.01158356536273453
ENSG00000041357	Canis_lupus	0.27677725517370533	-0.00845739069480207	0.02754606494592665	0.02640935105145694
