Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000000419	Felis_catus	0.6274147883343455	0.2690284706640947	0.10832685804675604	0.0288064847163738
ENSG00000000419	Bos_taurus	0.9085993985529656	1.165430468195216	0.0405996294472446	0.01418733301239934
ENSG00000000419	Canis_lupus	0.17569217611779905	0.8065081944585304	0.03282496088585521	0.03674006482234915
ENSG00000000419	Equus_caballus	0.19842647275422784	0.46623433414771126	0.06521791008565574	0.04409813319355006
ENSG00000000419	Homo_sapiens	0.0409533469921404	0.11069118884116629	0.0358703732572203	0.04460419836871241
ENSG00000000419	Macaca_mulatta	0.16436899152163237	0.4721367412195095	0.1005651743457372	0.08958672409959217
ENSG00000000419	Monodelphis_domestica	0.4667089811443497	0.3731830610761199	0.03282086634333022	0.02869084817914933
ENSG00000000419	Sus_scrofa	0.22672816361794693	0.7072631246509349	0.02033455741485778	0.01323758235638975
ENSG00000000419	Oryctolagus_cuniculus	0.31344105594933647	0.8573282233361829	0.10354510377526124	0.0154404401987999
ENSG00000000419	Rattus_norvegicus	-0.1587901827703578	0.6478377714366889	0.08341244624245378	0.0851675628568697
ENSG00000000419	Ovis_aries	-0.9534029909625206	0.6610834888587573	0.03582769763301229	0.02293682724714842
ENSG00000001084	Felis_catus	-0.1714055244714733	-0.3081421135680693	0.24096102915183495	0.01277362349394423
ENSG00000001084	Bos_taurus	-1.491439863254231	-0.5527076035688537	0.01441718973583919	0.01549919262698067
ENSG00000001084	Canis_lupus	-0.3793624092054145	-0.278783496266161	0.01114250515522022	0.03099902576912476
ENSG00000001084	Equus_caballus	-0.20695429355916573	0.37348813525876	0.2358947067787083	0.07519671849249349
ENSG00000001084	Homo_sapiens	-0.6638782851211225	-0.3516716659310903	0.1501064430957256	0.01746985543901254
ENSG00000001084	Macaca_mulatta	-0.24699765488133069	0.4069972352802997	0.11830543704047064	0.0681298615783415
ENSG00000001084	Monodelphis_domestica	-0.49119507571753457	0.00807952081865995	0.04853823769779668	0.01788837667617815
ENSG00000001084	Sus_scrofa	-1.7532551831327332	-0.1881497596792864	0.04047817203031741	0.17651587715874323
ENSG00000001084	Oryctolagus_cuniculus	-0.34114354875038977	0.6457302028528948	0.03921759280010504	0.03109693404231574
ENSG00000001084	Rattus_norvegicus	-0.29854610169969986	0.24449770719785904	0.2316246487517737	0.06471404861773301
ENSG00000001084	Ovis_aries	-2.1550918312915086	-0.8965102370749717	0.02107018404107354	0.01964996863691304
ENSG00000002549	Felis_catus	1.6546306980776362	1.6770831257664798	0.06081013647015728	0.01627482495139633
ENSG00000002549	Bos_taurus	-0.16508369834258416	1.0887246383296083	0.02666011972000498	0.01986120452860827
ENSG00000002549	Canis_lupus	0.832361568853721	1.4067726223312798	0.00433942130055415	0.04283569869179657
ENSG00000002549	Equus_caballus	0.3843062555199068	1.5270375401476224	0.15238403519062435	0.15768359620515837
ENSG00000002549	Homo_sapiens	0.4838581384155081	1.17134803444096	0.09807956953981192	0.01796318668423347
ENSG00000002549	Macaca_mulatta	0.41227251180800295	1.1681194494832607	0.0572174711754727	0.08563720637764903
ENSG00000002549	Monodelphis_domestica	0.7177331593298621	1.6732630610393544	0.00442546617669241	0.01662517396915944
ENSG00000002549	Sus_scrofa	0.4751378095519003	1.287471962320154	0.06375066334971875	0.02495481815020237
ENSG00000002549	Oryctolagus_cuniculus	0.9733776879221552	0.9740298574337372	0.06840754118401338	0.00853289110507144
ENSG00000002549	Rattus_norvegicus	0.7746756332803609	1.4995206814220765	0.02997406936641173	0.06986271987867029
ENSG00000002549	Ovis_aries	-0.1397691109665256	1.139470826220498	0.01879693199424973	0.04641056512174134
ENSG00000002834	Felis_catus	1.5534516827863645	2.106584418018631	0.09140513505196532	0.00896784137560663
ENSG00000002834	Bos_taurus	2.342476943971908	2.709000068413664	0.02125433498618232	0.04041665943142442
