Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000077348	Felis_catus	-2.2646938924729256	-1.6278512667207272	0.14400870496574583	0.03314062793852904
ENSG00000077348	Bos_taurus	-1.7347143134772016	-1.1726699371345828	0.03732548733659056	0.02809600700899877
ENSG00000077348	Canis_lupus	-1.1792215200745757	-1.6154826662535442	0.01372067822812334	0.11625505867997128
ENSG00000077348	Equus_caballus	-0.9673740372866272	-0.7786900358348166	0.10220424953585502	0.04219427578257342
ENSG00000077348	Homo_sapiens	-1.360138405887224	-0.3165249264300229	0.15854208630811586	0.04557933279470699
ENSG00000077348	Macaca_mulatta	-0.843102373210354	-0.7294504195732154	0.09276805630271948	0.08085220618225286
ENSG00000077348	Monodelphis_domestica	-1.328613005221832	-1.706118212172163	0.06987461455182398	0.04538955556425206
ENSG00000077348	Sus_scrofa	-0.921779118527572	-2.0813175683107077	0.06073394417201378	0.12152779482998424
ENSG00000077348	Oryctolagus_cuniculus	-1.0060810252198915	-1.6587428670475326	0.08413611128742882	0.092395393283894
ENSG00000077348	Rattus_norvegicus	-0.669448651732585	-1.1265178820797297	0.08941228551057016	0.04284886105956959
ENSG00000077348	Ovis_aries	-1.5144324152035595	-1.7062685773832271	0.03524724062996253	0.06878861930238903
ENSG00000085872	Felis_catus	-0.917428745139746	-0.7251549769106788	0.03322261797582213	0.00121949513202282
ENSG00000085872	Bos_taurus	-0.7526048473887692	-1.0034219834805116	0.01738842430989735	0.04664714089124801
ENSG00000085872	Canis_lupus	-0.8738543815395258	-0.6215407559656909	0.02765022626451793	0.03884072307067639
ENSG00000085872	Equus_caballus	-1.0296259376908985	-0.24286080610600544	0.06181771467135077	0.01876668481536717
ENSG00000085872	Homo_sapiens	-0.6028048131621045	0.13492257527477322	0.02855237880946139	0.0314896748563246
ENSG00000085872	Macaca_mulatta	-0.6065795994465939	-0.14221433079451246	0.04576985541546777	0.16262263784803027
ENSG00000085872	Monodelphis_domestica	-8.61582690363886e-4	-0.06171043080857882	0.03355979023847232	0.01775848641270016
ENSG00000085872	Sus_scrofa	-0.7760186982941963	-0.4304331963177894	0.01414490530005193	0.03077564963236859
ENSG00000085872	Oryctolagus_cuniculus	-1.3718551483366956	-1.3196026795145681	0.17239737219035797	0.01546699791380376
ENSG00000085872	Rattus_norvegicus	-0.5310052976150026	-0.5479920834845016	0.01518150180708268	0.0587250534425394
ENSG00000085872	Ovis_aries	-0.5928823009856041	0.46197075994268483	0.04206730874744561	0.04893203178098498
ENSG00000102978	Felis_catus	0.2291836025230566	-0.2018347848947144	0.04653693703101978	0.0264893829033676
ENSG00000102978	Bos_taurus	0.20339175381961797	-0.16268454714450586	0.02267617546296538	0.03487088433746035
ENSG00000102978	Canis_lupus	0.00327053791022362	-0.07346579862712946	0.01080851729274117	0.00858991406282483
ENSG00000102978	Equus_caballus	0.8572546362028587	-0.04549308544368592	0.02673572569524414	0.00329852809468201
