Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000005194	Felis_catus	0.0392028391275749	0.2618145975943093	0.07666810378513171	0.01793370831222684
ENSG00000005194	Bos_taurus	-0.7980394391066786	0.06540972695227637	0.03815230724537555	0.02020879331978116
ENSG00000005194	Canis_lupus	1.2661258539562423	0.492451444254535	0.028918830415126	0.0257116773527033
ENSG00000005194	Equus_caballus	-0.910265674934318	-0.6882903561449255	0.14203130711733003	0.1066863536557194
ENSG00000005194	Homo_sapiens	-0.00282339512202722	0.2165929636587455	0.06750009269054852	0.01570633269278422
ENSG00000005194	Macaca_mulatta	-0.21617211062550223	0.06634862791276351	0.04670908063235914	8.533615086472185e-4
ENSG00000005194	Monodelphis_domestica	0.3942112224849048	0.4425587256251779	0.02359507218378255	0.04237923743343603
ENSG00000005194	Sus_scrofa	-0.1700361092561864	0.21077264087858333	0.05408615190047582	0.0474716483179318
ENSG00000005194	Oryctolagus_cuniculus	-0.2883799186052812	-0.05911649200314901	0.1166182666426851	0.0225281464947595
ENSG00000005194	Rattus_norvegicus	-0.17439801626823595	-0.21122555580740493	0.06906629134522906	0.02653583670962545
ENSG00000005194	Ovis_aries	-0.34964377539819164	0.551383249698936	0.01694178497407328	0.02166229410468657
ENSG00000039123	Felis_catus	0.01220646933048316	-0.4117186785596336	0.03281990023230136	0.00269906512234529
ENSG00000039123	Bos_taurus	-0.12594730439466578	-0.5319349914133304	0.01334312498251598	0.01961672855549463
ENSG00000039123	Canis_lupus	-0.7026830551387386	-0.47930165803635705	0.00758780754302294	0.04592345745903352
ENSG00000039123	Equus_caballus	-0.07657061556791296	0.01493456299461631	0.0819074013263609	0.02549052535328547
ENSG00000039123	Homo_sapiens	0.6331485860216178	0.6545809523198459	0.11100098356456203	0.02013054324388206
ENSG00000039123	Macaca_mulatta	-0.39317519670399936	0.33244893757704985	0.01676109246782307	0.10835121769111876
ENSG00000039123	Monodelphis_domestica	-0.4031909081191123	0.04521548049460166	0.0060709785272193	0.03430044238053772
ENSG00000039123	Sus_scrofa	0.03256974882160591	0.6862375072686692	0.01908482409182396	0.02690620091729914
ENSG00000039123	Oryctolagus_cuniculus	0.06330406044561249	-0.1033375036280275	0.06988879524878074	0.0337555487178717
ENSG00000039123	Rattus_norvegicus	-0.29825714655975494	-0.4753069796162688	0.01778388372024678	0.06512319154887461
ENSG00000039123	Ovis_aries	-0.3991604106634275	-0.14509113369403598	0.01449129836391649	0.04642405209962456
ENSG00000047315	Felis_catus	-0.02280386279236369	-0.18815690731395543	0.0192344482846739	0.03765101788090847
ENSG00000047315	Bos_taurus	0.4841939814363478	-0.5537149390495592	0.02992343361675599	0.01767566935282325
ENSG00000047315	Canis_lupus	-0.01604355980292163	-0.379891387056164	0.022352127392406992	0.02394559645952542
ENSG00000047315	Equus_caballus	-0.03820682431749717	-0.17637658057612107	0.05543486760550401	0.05152468901605862
